7, 0.513594388961792, 216, 386, 240, 422
9, 0.5044134259223938, 215, 386, 240, 420
19, 0.5048276782035828, 215, 386, 239, 420
27, 0.5026768445968628, 215, 386, 240, 421
34, 0.5251478552818298, 215, 386, 240, 422
35, 0.5095648169517517, 215, 386, 240, 421
36, 0.51513671875, 215, 386, 240, 422
85, 0.5165266394615173, 215, 386, 240, 422
92, 0.5039312243461609, 215, 386, 240, 421
93, 0.5046243071556091, 215, 387, 240, 422
105, 0.5122397541999817, 215, 386, 240, 422
169, 0.5038197040557861, 0, 288, 49, 611
171, 0.6091114282608032, 0, 302, 41, 622
172, 0.6659775972366333, 0, 305, 43, 620
173, 0.6992875933647156, 0, 305, 51, 619
174, 0.7326799035072327, 0, 303, 56, 622
175, 0.7122889757156372, 0, 307, 62, 618
176, 0.7256441712379456, 0, 309, 71, 616
177, 0.6926984190940857, 0, 310, 78, 612
178, 0.6901313066482544, 7, 317, 98, 608
179, 0.7311249375343323, 5, 314, 103, 607
180, 0.7642587423324585, 2, 310, 108, 612
181, 0.8142319321632385, 0, 307, 120, 615
182, 0.8198124766349792, 0, 308, 131, 614
183, 0.8424461483955383, 0, 308, 137, 616
184, 0.8286507725715637, 0, 303, 141, 618
185, 0.8285641074180603, 0, 300, 144, 619
186, 0.8261911273002625, 0, 303, 145, 617
187, 0.8423033952713013, 0, 299, 149, 620
188, 0.8396186828613281, 0, 298, 152, 620
189, 0.8151740431785583, 0, 297, 159, 622
190, 0.8290513753890991, 0, 289, 163, 628
191, 0.8186413645744324, 0, 291, 160, 626
192, 0.8012225031852722, 6, 295, 156, 625
193, 0.7755605578422546, 11, 300, 155, 620
194, 0.7538244128227234, 15, 304, 153, 619
195, 0.7684792876243591, 30, 301, 162, 621
196, 0.7724580764770508, 29, 305, 165, 616
197, 0.5543076395988464, 794, 356, 847, 460
197, 0.776374876499176, 36, 306, 160, 614
198, 0.5542625784873962, 799, 355, 846, 494
198, 0.7478107810020447, 46, 306, 160, 611
199, 0.5896044373512268, 801, 356, 846, 495
199, 0.7527005076408386, 58, 303, 160, 615
200, 0.7918958067893982, 77, 283, 153, 616
