1, 0.8562591075897217, 88, 84, 112, 166
1, 0.8478066921234131, 27, 88, 70, 189
1, 0.7075566053390503, 311, 82, 355, 274
2, 0.8619540333747864, 88, 83, 112, 166
2, 0.866193413734436, 29, 87, 71, 189
2, 0.7191277742385864, 313, 77, 356, 280
3, 0.8725860118865967, 89, 83, 113, 165
3, 0.8511831760406494, 31, 88, 72, 187
3, 0.7531347870826721, 311, 73, 358, 282
4, 0.8514981865882874, 34, 84, 71, 185
4, 0.8679583668708801, 89, 84, 113, 164
4, 0.7404481768608093, 310, 66, 359, 285
5, 0.86815345287323, 37, 81, 71, 188
5, 0.8804630041122437, 89, 83, 113, 163
5, 0.5146141648292542, 311, 50, 357, 287
6, 0.874909520149231, 40, 77, 70, 191
6, 0.9007856845855713, 90, 84, 114, 161
6, 0.5563202500343323, 309, 55, 356, 287
7, 0.8373590707778931, 44, 82, 74, 184
7, 0.8919601440429688, 91, 84, 115, 161
7, 0.5109957456588745, 311, 103, 356, 271
8, 0.8448028564453125, 45, 80, 76, 188
8, 0.8957727551460266, 92, 83, 115, 162
9, 0.8506300449371338, 47, 82, 76, 186
9, 0.886400580406189, 92, 84, 116, 162
10, 0.8380265831947327, 48, 82, 77, 185
10, 0.8927851915359497, 92, 84, 116, 161
11, 0.854279637336731, 50, 84, 81, 184
11, 0.8910037279129028, 93, 85, 118, 161
12, 0.8642208576202393, 51, 86, 84, 183
12, 0.8995990753173828, 93, 85, 118, 160
13, 0.8634406924247742, 52, 86, 87, 184
13, 0.886837899684906, 94, 85, 119, 160
14, 0.8607143759727478, 52, 85, 88, 184
14, 0.8864140510559082, 95, 85, 119, 160
15, 0.8522148132324219, 53, 87, 88, 183
15, 0.8411380648612976, 95, 86, 119, 159
16, 0.8375657200813293, 54, 87, 89, 182
16, 0.8195307850837708, 95, 81, 118, 164
17, 0.8343289494514465, 95, 82, 118, 165
17, 0.8351829648017883, 55, 88, 91, 187
18, 0.8487398624420166, 95, 83, 118, 163
18, 0.8334916234016418, 55, 87, 91, 187
19, 0.7895258665084839, 56, 87, 90, 182
19, 0.8378331065177917, 95, 84, 119, 163
20, 0.7992287278175354, 59, 86, 88, 181
20, 0.8239031434059143, 97, 84, 119, 163
21, 0.8064830899238586, 64, 83, 90, 182
21, 0.8152130842208862, 97, 84, 119, 163
22, 0.8185621500015259, 65, 83, 90, 180
22, 0.778374969959259, 98, 85, 118, 162
23, 0.8294205665588379, 65, 83, 91, 179
23, 0.8100305795669556, 99, 84, 119, 163
24, 0.8424662351608276, 67, 80, 91, 179
24, 0.7327364683151245, 99, 84, 119, 162
25, 0.8300666809082031, 69, 82, 92, 181
25, 0.7824853658676147, 98, 85, 119, 162
26, 0.8279369473457336, 71, 82, 93, 181
26, 0.7931911945343018, 99, 84, 120, 163
27, 0.7980111837387085, 72, 83, 97, 180
27, 0.7982630133628845, 100, 83, 120, 163
28, 0.8093963861465454, 71, 83, 97, 179
28, 0.769670844078064, 101, 82, 120, 163
29, 0.785497784614563, 74, 83, 100, 177
29, 0.7996963262557983, 102, 83, 119, 165
30, 0.7631354331970215, 75, 83, 101, 177
30, 0.7667726278305054, 103, 84, 119, 164
31, 0.7767788767814636, 76, 84, 101, 178
31, 0.7942740321159363, 103, 83, 119, 164
32, 0.7977057695388794, 76, 84, 103, 180
32, 0.7547460198402405, 104, 85, 119, 164
33, 0.7939457893371582, 76, 83, 104, 179
33, 0.6880789995193481, 104, 85, 118, 163
34, 0.7972814440727234, 77, 81, 104, 181
34, 0.7026000618934631, 103, 85, 118, 164
35, 0.8221447467803955, 77, 83, 105, 180
35, 0.6224831938743591, 104, 84, 118, 164
36, 0.8355041742324829, 79, 82, 105, 181
36, 0.5676657557487488, 104, 84, 118, 167
37, 0.8055213689804077, 80, 81, 104, 179
37, 0.5418546199798584, 91, 79, 115, 176
38, 0.7878175973892212, 81, 82, 104, 179
39, 0.7293316721916199, 81, 83, 105, 179
40, 0.7939174771308899, 84, 80, 113, 179
41, 0.8391867280006409, 82, 81, 114, 179
42, 0.8553808331489563, 83, 78, 115, 178
43, 0.8431695103645325, 85, 79, 114, 179
44, 0.812370240688324, 87, 79, 116, 177
45, 0.8114503622055054, 89, 81, 119, 176
46, 0.8104329109191895, 91, 80, 121, 174
47, 0.8149189352989197, 91, 79, 121, 176
48, 0.8255903124809265, 93, 78, 121, 176
49, 0.8291985392570496, 94, 78, 122, 174
50, 0.8235748410224915, 95, 78, 121, 174
51, 0.8355109691619873, 95, 78, 122, 175
52, 0.8307698369026184, 96, 80, 122, 175
53, 0.8288025259971619, 96, 78, 122, 175
54, 0.8290838003158569, 97, 81, 122, 174
55, 0.8209978938102722, 97, 80, 122, 174
56, 0.8294656276702881, 97, 78, 123, 176
57, 0.8247905373573303, 98, 78, 123, 174
58, 0.8269293904304504, 98, 77, 123, 173
59, 0.8448969721794128, 100, 78, 123, 172
60, 0.8366928696632385, 101, 79, 123, 171
61, 0.8511710166931152, 101, 79, 124, 170
62, 0.8365212678909302, 101, 78, 123, 171
63, 0.7654641270637512, 103, 79, 127, 169
64, 0.7897323369979858, 104, 77, 126, 170
65, 0.806274950504303, 104, 79, 126, 170
66, 0.8030964136123657, 104, 80, 127, 170
67, 0.8125198483467102, 104, 79, 128, 170
68, 0.8426787853240967, 104, 78, 128, 170
69, 0.8239202499389648, 105, 80, 131, 169
70, 0.8297445774078369, 105, 80, 133, 169
71, 0.8333118557929993, 106, 82, 134, 169
72, 0.8218204379081726, 107, 81, 133, 169
73, 0.8216263651847839, 108, 82, 134, 169
74, 0.795577883720398, 111, 81, 137, 169
75, 0.8062735795974731, 111, 82, 138, 168
76, 0.8242917060852051, 112, 82, 138, 168
77, 0.8324669003486633, 112, 82, 140, 167
78, 0.8480491638183594, 112, 83, 142, 165
79, 0.8860180974006653, 115, 82, 142, 164
80, 0.8821179866790771, 115, 82, 143, 165
81, 0.8998333215713501, 116, 83, 143, 163
82, 0.8858557343482971, 116, 81, 142, 164
83, 0.861322283744812, 117, 82, 143, 163
84, 0.784781813621521, 123, 82, 146, 164
85, 0.5463018417358398, 109, 86, 127, 159
85, 0.7586353421211243, 123, 83, 145, 163
86, 0.5874162912368774, 109, 89, 123, 159
86, 0.8326693773269653, 123, 82, 146, 165
87, 0.6609712243080139, 108, 86, 123, 160
87, 0.8355121612548828, 123, 81, 146, 166
88, 0.6254477500915527, 107, 85, 124, 161
88, 0.8376133441925049, 123, 82, 147, 167
89, 0.6194198131561279, 106, 87, 124, 159
89, 0.8467156887054443, 123, 81, 148, 167
90, 0.6827841997146606, 106, 86, 123, 160
90, 0.8347957730293274, 124, 81, 148, 167
91, 0.6870918869972229, 105, 85, 124, 161
91, 0.8358170390129089, 124, 82, 148, 167
92, 0.810748815536499, 104, 82, 124, 164
92, 0.8214011192321777, 124, 82, 149, 167
93, 0.8099648356437683, 104, 80, 124, 165
93, 0.8131737112998962, 124, 82, 149, 167
93, 0.6891321539878845, 338, 82, 359, 173
94, 0.8090437650680542, 104, 81, 125, 164
