4, 0.5119341015815735, 336, 381, 358, 420
8, 0.504332423210144, 337, 381, 358, 421
13, 0.5113853812217712, 337, 381, 359, 420
38, 0.5108128786087036, 337, 381, 359, 419
40, 0.5082857608795166, 337, 381, 359, 419
45, 0.5086225271224976, 337, 382, 359, 419
49, 0.5002938508987427, 337, 382, 359, 420
50, 0.5313668847084045, 336, 381, 359, 420
52, 0.5184885263442993, 337, 381, 359, 420
56, 0.5256607532501221, 337, 381, 359, 419
57, 0.5209031701087952, 336, 381, 358, 419
63, 0.5364680886268616, 751, 340, 843, 518
64, 0.6533300876617432, 761, 351, 838, 511
65, 0.6892002820968628, 759, 358, 836, 506
66, 0.7527424693107605, 764, 357, 833, 508
67, 0.7625296115875244, 762, 356, 832, 509
68, 0.7603593468666077, 758, 355, 831, 512
69, 0.7576156854629517, 756, 356, 833, 510
70, 0.7191551923751831, 756, 355, 829, 510
71, 0.7223514914512634, 754, 348, 824, 516
72, 0.7091704607009888, 734, 344, 821, 519
73, 0.7591050267219543, 731, 345, 822, 517
74, 0.7143093943595886, 731, 342, 814, 521
75, 0.6950609683990479, 739, 343, 807, 517
76, 0.740110456943512, 737, 339, 806, 513
77, 0.7228116393089294, 737, 339, 804, 512
78, 0.6968258023262024, 731, 348, 804, 513
79, 0.6830623745918274, 719, 343, 800, 516
80, 0.7119590044021606, 725, 336, 791, 525
81, 0.7316403388977051, 725, 332, 789, 527
82, 0.7162977457046509, 721, 336, 786, 524
83, 0.5046442747116089, 337, 382, 359, 420
83, 0.751550018787384, 717, 343, 788, 519
84, 0.7716719508171082, 712, 346, 788, 519
85, 0.7828379273414612, 707, 348, 785, 521
86, 0.7919356822967529, 703, 350, 785, 517
87, 0.7778477668762207, 703, 349, 781, 518
88, 0.7588129639625549, 706, 348, 774, 520
89, 0.7909173369407654, 699, 350, 777, 522
90, 0.7925098538398743, 698, 346, 770, 523
91, 0.8152291178703308, 695, 345, 770, 522
92, 0.77376788854599, 688, 344, 765, 522
93, 0.697167158126831, 690, 347, 758, 511
94, 0.6088466048240662, 673, 342, 757, 514
95, 0.6998568177223206, 681, 344, 748, 509
96, 0.7438446879386902, 680, 346, 746, 511
97, 0.7647313475608826, 679, 345, 742, 514
98, 0.7704887390136719, 675, 349, 739, 512
99, 0.7457522749900818, 671, 346, 735, 514
100, 0.7282683849334717, 671, 341, 731, 516
101, 0.7813897728919983, 668, 336, 725, 522
102, 0.7948764562606812, 665, 332, 723, 522
103, 0.7641918659210205, 661, 337, 718, 520
104, 0.7607640027999878, 656, 339, 716, 517
105, 0.7548549175262451, 653, 335, 717, 519
106, 0.7242043614387512, 646, 340, 719, 510
107, 0.7339446544647217, 643, 337, 715, 511
108, 0.7360600233078003, 627, 340, 714, 510
109, 0.8261898756027222, 625, 343, 713, 508
110, 0.828403890132904, 621, 345, 716, 507
111, 0.8004743456840515, 618, 348, 715, 509
112, 0.7939368486404419, 619, 348, 713, 512
113, 0.8101971745491028, 615, 350, 710, 512
114, 0.8257734775543213, 614, 348, 708, 514
115, 0.8258690237998962, 612, 348, 706, 512
116, 0.8245998620986938, 610, 348, 704, 512
117, 0.8147411346435547, 609, 346, 696, 514
118, 0.8181682229042053, 605, 342, 691, 516
119, 0.7466809153556824, 604, 345, 684, 515
120, 0.7979538440704346, 602, 342, 678, 516
121, 0.7671763300895691, 597, 340, 669, 513
122, 0.728917121887207, 596, 341, 668, 514
123, 0.793524444103241, 583, 342, 666, 513
124, 0.7617979645729065, 580, 343, 664, 513
125, 0.7685827016830444, 579, 342, 658, 514
126, 0.796270489692688, 581, 341, 650, 510
127, 0.7865898013114929, 572, 342, 652, 511
128, 0.8082184195518494, 578, 344, 646, 513
129, 0.7744860649108887, 576, 344, 642, 513
130, 0.735983669757843, 574, 343, 642, 513
131, 0.7063784003257751, 573, 348, 641, 514
132, 0.7379886507987976, 559, 346, 637, 515
133, 0.8272343277931213, 554, 346, 636, 515
134, 0.8297070860862732, 553, 342, 635, 517
135, 0.8672171235084534, 550, 342, 636, 514
136, 0.8768956065177917, 549, 337, 634, 512
137, 0.8824433088302612, 547, 336, 631, 513
138, 0.8873423933982849, 545, 334, 629, 514
139, 0.8085405230522156, 544, 340, 628, 513
140, 0.8273402452468872, 539, 342, 616, 514
141, 0.5207949876785278, 336, 381, 358, 421
141, 0.8152279257774353, 535, 344, 610, 516
142, 0.7714868783950806, 536, 340, 603, 519
143, 0.7508774399757385, 533, 343, 595, 514
144, 0.7821300029754639, 531, 337, 591, 519
145, 0.8098950982093811, 529, 337, 588, 515
146, 0.7925601601600647, 527, 334, 585, 516
147, 0.7703704833984375, 522, 335, 582, 514
148, 0.7677527666091919, 521, 335, 580, 519
149, 0.7791458368301392, 518, 338, 577, 515
150, 0.7785636782646179, 514, 335, 575, 518
151, 0.7696992754936218, 512, 333, 572, 521
152, 0.6806284785270691, 512, 334, 572, 518
153, 0.8252696394920349, 505, 338, 567, 520
154, 0.8578360676765442, 504, 339, 567, 517
155, 0.824184238910675, 499, 343, 565, 515
156, 0.7959597706794739, 493, 346, 565, 512
157, 0.8303624391555786, 485, 344, 563, 513
158, 0.5061967372894287, 720, 377, 738, 421
158, 0.8530676364898682, 477, 340, 561, 512
159, 0.855198323726654, 471, 343, 560, 511
160, 0.8550081253051758, 472, 342, 558, 512
161, 0.875255286693573, 473, 344, 554, 513
162, 0.8844135999679565, 468, 344, 556, 513
163, 0.8822473287582397, 465, 344, 555, 513
164, 0.883809506893158, 465, 345, 555, 512
165, 0.878061056137085, 463, 346, 551, 512
166, 0.8652244210243225, 461, 345, 548, 512
167, 0.818830132484436, 459, 343, 542, 512
168, 0.7875590324401855, 449, 344, 531, 515
169, 0.7379135489463806, 459, 348, 516, 510
170, 0.7691537141799927, 455, 351, 515, 508
171, 0.7624081969261169, 454, 353, 514, 508
172, 0.780910074710846, 452, 355, 512, 508
173, 0.5038145780563354, 339, 383, 358, 420
173, 0.8071392774581909, 453, 355, 508, 515
174, 0.7951052188873291, 449, 354, 506, 512
175, 0.8013386130332947, 443, 349, 503, 510
176, 0.8097832202911377, 438, 343, 498, 511
177, 0.8215862512588501, 435, 340, 497, 515
178, 0.8178221583366394, 432, 338, 496, 515
179, 0.7799602150917053, 430, 341, 495, 512
180, 0.7530991435050964, 427, 350, 493, 509
181, 0.7439628839492798, 426, 337, 489, 518
182, 0.7840514183044434, 425, 331, 486, 517
183, 0.6773051619529724, 418, 336, 490, 515
184, 0.5421529412269592, 705, 372, 722, 422
184, 0.6613873243331909, 395, 349, 489, 515
185, 0.5764816999435425, 706, 370, 722, 424
185, 0.7142086625099182, 405, 361, 482, 497
186, 0.6326662302017212, 707, 369, 722, 425
186, 0.7340499758720398, 392, 351, 485, 512
187, 0.5751383304595947, 706, 372, 721, 424
187, 0.7031039595603943, 390, 351, 482, 516
188, 0.5769231915473938, 706, 371, 722, 425
188, 0.6697077751159668, 383, 351, 482, 512
189, 0.5883263349533081, 705, 371, 722, 427
189, 0.6941259503364563, 381, 351, 480, 516
190, 0.5965643525123596, 705, 371, 722, 427
191, 0.6070831418037415, 704, 370, 722, 428
192, 0.5872316360473633, 703, 372, 722, 427
193, 0.6028537154197693, 702, 371, 722, 427
193, 0.574204683303833, 366, 353, 467, 516
194, 0.59779292345047, 702, 371, 722, 426
194, 0.5417974591255188, 367, 348, 460, 512
195, 0.577711284160614, 701, 372, 721, 426
196, 0.5661797523498535, 699, 373, 720, 425
197, 0.5892248749732971, 700, 373, 722, 426
198, 0.6027936935424805, 700, 373, 720, 427
199, 0.5963315963745117, 699, 373, 720, 426
200, 0.533057451248169, 370, 364, 422, 455
200, 0.5780642628669739, 698, 374, 719, 425
201, 0.5408671498298645, 698, 375, 718, 424
201, 0.6344866156578064, 363, 373, 419, 473
202, 0.6111571192741394, 364, 349, 420, 466
202, 0.5474622845649719, 697, 374, 719, 424
203, 0.5711594820022583, 361, 352, 418, 457
203, 0.549110472202301, 697, 374, 718, 424
204, 0.6506139039993286, 357, 355, 416, 460
204, 0.57708340883255, 697, 372, 718, 425
205, 0.7335852384567261, 352, 352, 410, 466
205, 0.5504910945892334, 697, 374, 717, 424
206, 0.662975013256073, 355, 355, 409, 463
206, 0.5400694012641907, 695, 375, 715, 425
207, 0.6697723865509033, 355, 346, 407, 467
208, 0.6401576399803162, 356, 344, 405, 465
209, 0.6368128657341003, 355, 341, 404, 466
210, 0.5686858892440796, 356, 350, 405, 464
211, 0.55697101354599, 322, 382, 381, 463
212, 0.7716317772865295, 320, 369, 384, 470
213, 0.821820855140686, 325, 356, 382, 470
214, 0.7757006287574768, 316, 351, 379, 471
215, 0.737727701663971, 314, 354, 375, 470
216, 0.6957293748855591, 310, 351, 370, 468
216, 0.5145547389984131, 677, 371, 696, 422
217, 0.7213979363441467, 306, 353, 366, 466
217, 0.5301505923271179, 674, 372, 695, 422
218, 0.528764009475708, 674, 373, 695, 423
218, 0.6993251442909241, 301, 346, 362, 494
219, 0.5305865406990051, 674, 373, 694, 423
219, 0.6657299995422363, 300, 352, 360, 491
220, 0.5477883815765381, 673, 373, 692, 422
220, 0.6860882639884949, 294, 347, 358, 497
221, 0.5618433356285095, 671, 373, 692, 423
221, 0.7454701662063599, 291, 343, 356, 502
222, 0.5409010052680969, 671, 374, 691, 423
222, 0.7615163922309875, 288, 339, 352, 504
223, 0.5389001369476318, 670, 373, 691, 424
223, 0.7463077902793884, 288, 342, 350, 504
224, 0.517568826675415, 670, 374, 691, 423
224, 0.6922649145126343, 281, 354, 337, 505
225, 0.5009924173355103, 669, 375, 691, 423
225, 0.7344673871994019, 277, 352, 336, 501
226, 0.5058845281600952, 668, 375, 690, 422
226, 0.7865161299705505, 272, 351, 337, 510
227, 0.5058742165565491, 667, 375, 690, 422
227, 0.8069441318511963, 269, 356, 335, 510
228, 0.5199915170669556, 668, 374, 689, 423
228, 0.8095215559005737, 267, 357, 334, 513
229, 0.5111052989959717, 668, 374, 689, 422
229, 0.808268666267395, 264, 359, 334, 513
230, 0.5274925827980042, 667, 374, 688, 424
230, 0.7931278944015503, 259, 354, 335, 514
231, 0.5070414543151855, 667, 375, 688, 423
231, 0.7750579714775085, 253, 364, 336, 510
232, 0.5065122842788696, 668, 375, 688, 422
232, 0.8103193044662476, 250, 366, 334, 513
233, 0.5168347954750061, 667, 374, 688, 424
233, 0.7828538417816162, 247, 370, 329, 510
234, 0.539149284362793, 667, 373, 686, 426
234, 0.8095830678939819, 240, 365, 325, 512
235, 0.5151879191398621, 667, 373, 686, 425
235, 0.8092848658561707, 237, 362, 324, 507
236, 0.7907382249832153, 233, 365, 321, 505
237, 0.527201235294342, 336, 381, 359, 424
237, 0.8113795518875122, 226, 354, 322, 505
238, 0.5322006344795227, 337, 382, 360, 422
238, 0.7886372208595276, 216, 353, 315, 507
239, 0.5259292125701904, 337, 381, 358, 423
239, 0.7227885723114014, 216, 367, 304, 511
240, 0.8391028046607971, 220, 349, 309, 505
241, 0.8426229357719421, 221, 349, 307, 507
242, 0.8126833438873291, 218, 352, 304, 509
243, 0.8191738128662109, 217, 348, 298, 511
244, 0.7585144639015198, 220, 349, 288, 512
245, 0.7930245399475098, 218, 352, 286, 514
246, 0.7667809128761292, 216, 352, 280, 514
247, 0.7854647040367126, 214, 354, 275, 513
248, 0.712710440158844, 212, 348, 270, 509
249, 0.7679048776626587, 207, 341, 267, 513
250, 0.7656853199005127, 204, 341, 265, 512
251, 0.7850281000137329, 200, 343, 264, 512
252, 0.824562668800354, 197, 343, 259, 509
253, 0.818710207939148, 196, 346, 258, 510
254, 0.7593737840652466, 194, 355, 249, 509
255, 0.7448463439941406, 191, 356, 247, 505
256, 0.7538079619407654, 186, 352, 250, 507
257, 0.7370522022247314, 180, 354, 251, 509
258, 0.7512348294258118, 176, 353, 247, 510
259, 0.7289153337478638, 172, 353, 246, 508
260, 0.7178937196731567, 169, 349, 244, 510
261, 0.825497031211853, 154, 351, 246, 504
262, 0.8352410197257996, 150, 350, 243, 503
263, 0.8586950302124023, 149, 346, 241, 504
264, 0.8484827876091003, 149, 347, 242, 505
265, 0.8411428928375244, 147, 347, 243, 506
266, 0.8135061860084534, 146, 349, 242, 507
267, 0.8021530508995056, 142, 345, 241, 506
268, 0.786411702632904, 140, 343, 239, 509
269, 0.5151396989822388, 337, 383, 359, 420
269, 0.7434402704238892, 142, 343, 233, 510
270, 0.5213358998298645, 337, 383, 359, 420
270, 0.6751390695571899, 144, 352, 206, 507
271, 0.7125536799430847, 139, 347, 200, 508
272, 0.7344866991043091, 140, 347, 197, 512
273, 0.5433431267738342, 336, 382, 359, 421
273, 0.7344465255737305, 137, 344, 191, 513
274, 0.5031673312187195, 336, 383, 359, 419
274, 0.7216711044311523, 130, 345, 188, 513
275, 0.557305634021759, 336, 382, 359, 421
275, 0.75149005651474, 128, 340, 186, 511
276, 0.514177680015564, 336, 382, 358, 420
276, 0.7259337306022644, 127, 342, 184, 512
277, 0.5517895221710205, 336, 382, 358, 421
277, 0.5413051247596741, 4, 297, 49, 597
277, 0.7152397632598877, 125, 339, 179, 506
278, 0.509499192237854, 337, 382, 358, 421
278, 0.684769332408905, 122, 339, 176, 510
279, 0.5000005960464478, 336, 382, 358, 420
279, 0.6166291832923889, 5, 298, 45, 598
279, 0.6821479797363281, 119, 340, 172, 511
280, 0.594927966594696, 4, 302, 43, 593
280, 0.6978845596313477, 115, 340, 172, 513
281, 0.5248350501060486, 337, 382, 359, 421
281, 0.6336644291877747, 4, 301, 42, 594
281, 0.6724759936332703, 113, 342, 172, 513
282, 0.5075710415840149, 337, 382, 358, 421
282, 0.6825814247131348, 2, 300, 45, 596
282, 0.6289257407188416, 110, 347, 171, 507
283, 0.7188448905944824, 0, 304, 48, 591
283, 0.6006479859352112, 97, 352, 161, 508
284, 0.5223615169525146, 337, 382, 358, 420
284, 0.758592426776886, 0, 309, 54, 588
284, 0.7428381443023682, 96, 350, 167, 508
285, 0.5159221887588501, 337, 382, 358, 420
285, 0.7366738319396973, 0, 310, 56, 587
285, 0.7692395448684692, 93, 355, 169, 507
286, 0.6608071327209473, 89, 360, 166, 502
286, 0.6892619729042053, 0, 325, 66, 595
287, 0.6327141523361206, 79, 345, 168, 511
287, 0.6677362322807312, 0, 324, 74, 594
288, 0.5955607295036316, 2, 306, 75, 591
288, 0.6696703433990479, 77, 346, 168, 511
289, 0.5191550850868225, 337, 381, 359, 421
289, 0.6998982429504395, 78, 347, 170, 509
289, 0.6513171792030334, 0, 324, 100, 601
290, 0.7392403483390808, 3, 309, 110, 586
290, 0.7033700346946716, 78, 348, 172, 509
291, 0.64253830909729, 71, 353, 173, 516
291, 0.7273731231689453, 1, 323, 112, 600
292, 0.5127062797546387, 336, 382, 358, 420
292, 0.6357576847076416, 70, 352, 170, 521
292, 0.7534494400024414, 0, 325, 115, 598
293, 0.516493022441864, 337, 382, 359, 421
293, 0.6014909148216248, 68, 349, 163, 519
293, 0.7659536600112915, 1, 326, 113, 598
294, 0.5298735499382019, 337, 382, 359, 419
294, 0.7630723714828491, 0, 325, 127, 599
295, 0.5411575436592102, 337, 382, 359, 421
295, 0.796787440776825, 0, 308, 125, 588
296, 0.7913172245025635, 0, 313, 125, 582
297, 0.5058794617652893, 337, 382, 359, 421
297, 0.7912564277648926, 1, 314, 125, 580
298, 0.5129056572914124, 337, 382, 358, 420
298, 0.7901466488838196, 0, 315, 124, 580
299, 0.810434103012085, 0, 311, 124, 586
300, 0.5537992119789124, 336, 381, 359, 419
300, 0.8041314482688904, 0, 324, 126, 598
301, 0.5334663987159729, 337, 381, 359, 420
301, 0.811743438243866, 0, 325, 126, 598
302, 0.5546093583106995, 337, 381, 358, 420
302, 0.8143773078918457, 0, 304, 131, 596
303, 0.6046832799911499, 337, 380, 360, 422
303, 0.8435184359550476, 5, 301, 136, 601
304, 0.5662132501602173, 337, 381, 359, 419
304, 0.8070085048675537, 10, 303, 139, 600
305, 0.5535165667533875, 336, 381, 359, 419
305, 0.7881262898445129, 13, 302, 136, 600
306, 0.5505079627037048, 336, 380, 360, 420
306, 0.7489809393882751, 24, 300, 128, 601
307, 0.5459097027778625, 337, 380, 359, 420
307, 0.725388765335083, 16, 327, 127, 593
308, 0.5702939629554749, 337, 380, 359, 420
308, 0.6830808520317078, 18, 332, 126, 586
309, 0.5721340179443359, 337, 380, 359, 421
309, 0.612319827079773, 16, 360, 64, 498
309, 0.580925464630127, 54, 311, 140, 586
310, 0.5508631467819214, 336, 381, 359, 421
310, 0.5923448801040649, 10, 360, 65, 503
310, 0.6882973313331604, 57, 306, 142, 592
311, 0.5649718642234802, 337, 380, 360, 420
311, 0.5294951796531677, 6, 360, 65, 501
311, 0.7197248339653015, 61, 304, 142, 593
312, 0.5586349964141846, 336, 380, 359, 419
312, 0.5940593481063843, 5, 359, 67, 501
312, 0.7149377465248108, 65, 301, 147, 597
313, 0.518351674079895, 336, 381, 359, 418
313, 0.6646314859390259, 1, 357, 67, 506
313, 0.754103422164917, 69, 306, 147, 593
314, 0.5251729488372803, 336, 381, 358, 419
314, 0.6923112273216248, 3, 358, 65, 508
314, 0.7597717046737671, 72, 306, 144, 591
315, 0.5201001167297363, 336, 382, 358, 419
315, 0.6852312684059143, 2, 358, 61, 511
315, 0.7544367909431458, 74, 309, 146, 588
316, 0.691210150718689, 1, 356, 60, 515
316, 0.7495035529136658, 76, 308, 148, 589
317, 0.6999163627624512, 0, 354, 60, 516
317, 0.7322508692741394, 79, 305, 155, 594
318, 0.6789184212684631, 0, 353, 50, 516
318, 0.7168899774551392, 81, 311, 161, 590
319, 0.6523148417472839, 1, 352, 48, 517
319, 0.6678134202957153, 74, 332, 174, 585
320, 0.6457201838493347, 1, 350, 43, 514
320, 0.6497917771339417, 77, 311, 174, 589
321, 0.6434968709945679, 1, 353, 43, 511
321, 0.6775152087211609, 87, 323, 197, 593
322, 0.6587104797363281, 0, 356, 40, 510
322, 0.7504884600639343, 85, 322, 206, 594
323, 0.6735491752624512, 0, 357, 33, 507
323, 0.795379102230072, 80, 319, 212, 598
324, 0.6582627296447754, 0, 355, 30, 511
324, 0.8064414858818054, 81, 320, 214, 596
325, 0.6434162259101868, 0, 355, 28, 510
325, 0.8020209670066833, 82, 317, 217, 599
326, 0.5957942605018616, 0, 355, 26, 512
326, 0.7873157262802124, 80, 321, 220, 597
327, 0.5936485528945923, 0, 357, 26, 510
327, 0.8072805404663086, 79, 324, 222, 595
328, 0.6280016899108887, 0, 358, 26, 510
328, 0.8022192716598511, 83, 327, 227, 592
329, 0.6301246285438538, 0, 355, 29, 509
329, 0.8008059859275818, 98, 303, 220, 597
330, 0.5721169710159302, 0, 355, 27, 511
330, 0.8166429400444031, 86, 324, 228, 594
331, 0.8118007183074951, 94, 323, 224, 596
332, 0.7858666777610779, 99, 320, 222, 597
333, 0.8065443634986877, 114, 306, 214, 595
334, 0.8028160333633423, 119, 308, 214, 594
335, 0.7973818778991699, 118, 329, 217, 587
336, 0.770948588848114, 119, 326, 223, 589
337, 0.7352707982063293, 126, 309, 218, 590
338, 0.7464340925216675, 143, 298, 232, 600
339, 0.8038584589958191, 155, 303, 229, 595
340, 0.8176088929176331, 160, 297, 237, 601
341, 0.8273628354072571, 169, 295, 244, 605
342, 0.8272899985313416, 171, 291, 251, 607
