43, 0.5536562204360962, 531, 281, 569, 377
44, 0.5928856134414673, 531, 282, 570, 380
50, 0.569058895111084, 544, 277, 584, 387
51, 0.5691516995429993, 546, 280, 586, 386
52, 0.6220701336860657, 547, 279, 587, 388
53, 0.6351913809776306, 545, 278, 588, 388
54, 0.6269009113311768, 547, 278, 589, 389
55, 0.6245548725128174, 546, 277, 590, 390
56, 0.6729121804237366, 544, 280, 592, 389
57, 0.6794266700744629, 539, 279, 593, 391
58, 0.6721179485321045, 544, 279, 594, 394
59, 0.6507176756858826, 546, 278, 596, 394
60, 0.5795301795005798, 552, 279, 599, 391
61, 0.5009546875953674, 551, 282, 598, 387
62, 0.5030998587608337, 553, 284, 600, 387
65, 0.5392920970916748, 568, 279, 604, 381
66, 0.5364223122596741, 570, 278, 606, 381
67, 0.5586910843849182, 571, 280, 607, 383
68, 0.5096001029014587, 573, 280, 608, 380
72, 0.5282374620437622, 578, 279, 615, 382
73, 0.5676915645599365, 579, 276, 619, 385
74, 0.588665783405304, 581, 275, 622, 386
75, 0.583816409111023, 581, 275, 626, 385
76, 0.6011755466461182, 584, 276, 627, 385
77, 0.5970392823219299, 588, 277, 629, 384
78, 0.6365112066268921, 590, 276, 631, 387
79, 0.5970998406410217, 592, 275, 633, 385
80, 0.6255186200141907, 596, 273, 637, 386
81, 0.6472063064575195, 596, 275, 636, 387
82, 0.6278029680252075, 599, 275, 639, 388
83, 0.6455708742141724, 596, 277, 640, 387
84, 0.6418794989585876, 599, 275, 644, 386
85, 0.628521203994751, 595, 277, 643, 387
86, 0.5043938755989075, 132, 283, 156, 336
86, 0.6021775603294373, 598, 277, 646, 386
87, 0.6362529993057251, 602, 278, 646, 383
88, 0.5446929335594177, 601, 282, 646, 385
96, 0.5055463910102844, 615, 285, 659, 383
97, 0.5558039546012878, 616, 283, 661, 383
98, 0.5331958532333374, 619, 285, 662, 384
102, 0.5116123557090759, 111, 286, 137, 330
103, 0.5050317645072937, 111, 286, 136, 329
104, 0.515657901763916, 111, 286, 137, 330
104, 0.5489653944969177, 629, 283, 672, 379
105, 0.5007473230361938, 111, 286, 137, 330
105, 0.5465990900993347, 631, 282, 674, 383
106, 0.5019466876983643, 111, 286, 137, 330
106, 0.5462961196899414, 631, 283, 673, 382
107, 0.5228173732757568, 633, 284, 674, 382
108, 0.5096836686134338, 636, 285, 677, 379
112, 0.538933515548706, 642, 282, 685, 382
113, 0.5009855031967163, 111, 284, 137, 332
113, 0.5161980390548706, 643, 284, 687, 380
114, 0.5069583654403687, 111, 284, 137, 332
180, 0.525600254535675, 754, 283, 798, 388
221, 0.5139771699905396, 815, 282, 848, 386
224, 0.5361985564231873, 819, 284, 851, 384
225, 0.5281406044960022, 820, 285, 851, 384
226, 0.5415087938308716, 821, 282, 851, 385
279, 0.5130311846733093, 0, 216, 39, 441
282, 0.6908825635910034, 0, 234, 49, 462
283, 0.6958593130111694, 0, 235, 53, 462
284, 0.714201033115387, 0, 239, 61, 458
285, 0.7264013886451721, 0, 237, 60, 459
286, 0.6635721325874329, 0, 217, 59, 450
287, 0.6333951354026794, 0, 235, 66, 463
288, 0.6877691149711609, 0, 237, 71, 458
289, 0.7678521871566772, 0, 242, 72, 455
290, 0.8209607005119324, 2, 244, 75, 454
291, 0.8405687212944031, 3, 244, 77, 452
292, 0.8389407992362976, 3, 245, 77, 453
293, 0.8382054567337036, 5, 244, 73, 458
294, 0.8453091979026794, 4, 240, 75, 459
295, 0.8360667824745178, 7, 238, 76, 458
296, 0.8455074429512024, 7, 233, 76, 461
297, 0.8292862176895142, 9, 228, 73, 464
298, 0.8474741578102112, 10, 222, 74, 468
299, 0.7564252018928528, 12, 220, 73, 471
300, 0.7296678423881531, 14, 244, 84, 449
301, 0.7986701726913452, 15, 241, 83, 449
302, 0.8060200214385986, 17, 244, 82, 447
303, 0.8097994923591614, 18, 245, 83, 447
304, 0.8207294940948486, 18, 246, 86, 446
305, 0.8102430105209351, 20, 244, 87, 448
306, 0.7823944687843323, 23, 240, 89, 450
307, 0.7716153860092163, 26, 243, 93, 446
308, 0.7643982768058777, 30, 246, 95, 447
309, 0.717846691608429, 34, 247, 97, 447
310, 0.6858528256416321, 35, 246, 100, 445
311, 0.7180272936820984, 40, 246, 106, 447
312, 0.7197661399841309, 40, 246, 110, 448
